s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 2.6283362E+002, 2.4023588E+003,-1.2808515E+003, 1.2647384E+000,-1.0176738E+003,-1.4002037E-001, 5.3799405E+001, 0.0000000E+000, 1.9329652E+002, 1.5875767E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7517761E+004
 2.6315079E+002, 2.2921639E+003,-1.2509416E+003, 1.2881534E+000,-1.0130884E+003,-1.4233574E-001, 1.8705265E+001, 0.0000000E+000, 5.1631291E+001, 4.7985043E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7522912E+004
 2.6340451E+002, 2.2720191E+003,-1.2572704E+003, 1.2889184E+000,-1.0104909E+003,-1.4349677E-001, 6.5405752E+000, 0.0000000E+000, 9.1729405E+000, 1.1943837E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7524369E+004
 2.6375342E+002, 2.2242777E+003,-1.2358440E+003, 1.2846937E+000,-1.0104000E+003,-1.4363114E-001,-3.6187323E+000, 0.0000000E+000,-2.2815691E+001,-2.4443904E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7523706E+004
 2.6400864E+002, 2.2496089E+003,-1.2462204E+003, 1.2873197E+000,-1.0120519E+003,-1.4388621E-001,-8.9198226E-001, 0.0000000E+000,-1.3009487E+001,-8.4120027E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7523402E+004
 2.6431772E+002, 2.2439740E+003,-1.2555217E+003, 1.2957559E+000,-1.0152479E+003,-1.4381087E-001,-5.5503426E+000, 0.0000000E+000,-2.4431485E+001,-3.1193973E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7522261E+004
 2.6462680E+002, 2.2494003E+003,-1.2618995E+003, 1.2947711E+000,-1.0201101E+003,-1.4299776E-001,-7.8950784E+000, 0.0000000E+000,-4.5421886E+001,-3.9352654E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7520015E+004
 2.6494540E+002, 2.2670116E+003,-1.2500015E+003, 1.2816530E+000,-1.0272177E+003,-1.4038690E-001, 8.2607596E-001, 0.0000000E+000,-1.5887061E+001,-8.2402420E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7519851E+004
 2.6525214E+002, 2.2971965E+003,-1.2852436E+003, 1.2669631E+000,-1.0351917E+003,-1.3664007E-001,-3.5555162E+000, 0.0000000E+000,-1.4810110E+001,-2.5664050E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7519354E+004
 2.6551169E+002, 2.3019279E+003,-1.3055149E+003, 1.2617437E+000,-1.0400203E+003,-1.3122538E-001,-1.0455033E+001, 0.0000000E+000,-2.5628746E+001,-5.2931894E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7517966E+004
 2.6583615E+002, 2.3486281E+003,-1.3293785E+003, 1.2768142E+000,-1.0416957E+003,-1.3118499E-001,-7.8788021E+000, 0.0000000E+000,-5.2872085E+001,-2.9179289E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7514671E+004
 2.6616058E+002, 2.4336194E+003,-1.3128704E+003, 1.2377212E+000,-1.0407442E+003,-1.2954036E-001, 3.7379148E+001, 0.0000000E+000, 1.1241101E+002, 1.1849214E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7524051E+004
 2.6642014E+002, 2.4194137E+003,-1.3150737E+003, 1.2548612E+000,-1.0371840E+003,-1.3521485E-001, 3.5689511E+001, 0.0000000E+000, 1.2168513E+002, 1.0396520E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7532023E+004
 2.6674457E+002, 2.3693557E+003,-1.2903661E+003, 1.3129438E+000,-1.0299851E+003,-1.3811297E-001, 2.7522325E+001, 0.0000000E+000, 5.1237150E+001, 7.7701651E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7537869E+004
 2.6700415E+002, 2.3084311E+003,-1.2527096E+003, 1.2681400E+000,-1.0192125E+003,-1.4214754E-001, 2.9367092E+001, 0.0000000E+000, 7.1856021E+001, 6.7002165E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7544191E+004
 2.6732858E+002, 2.3905388E+003,-1.2505063E+003, 1.2577709E+000,-1.0129514E+003,-1.4161695E-001, 5.1063325E+001, 0.0000000E+000, 1.6269142E+002, 1.7926061E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7556851E+004
 2.6765302E+002, 2.4480747E+003,-1.2814278E+003, 1.2813282E+000,-1.0120280E+003,-1.4420134E-001, 6.7540020E+001, 0.0000000E+000, 2.3075776E+002, 2.2329612E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7574594E+004
 2.6791257E+002, 2.3640771E+003,-1.2711827E+003, 1.2941185E+000,-1.0136207E+003,-1.4480226E-001, 4.3083504E+001, 0.0000000E+000, 1.4624878E+002, 1.2350649E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7584177E+004
 2.6825543E+002, 2.2453504E+003,-1.2338202E+003, 1.2915925E+000,-1.0160261E+003,-1.4552119E-001, 1.1372115E+001, 0.0000000E+000, 2.5597098E+001, 8.0222944E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7588181E+004
 2.6850171E+002, 2.1538425E+003,-1.1955066E+003, 1.2930407E+000,-1.0208997E+003,-1.4553697E-001,-1.3413418E+001, 0.0000000E+000,-4.9217463E+001,-7.4829691E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7586466E+004
 2.6884744E+002, 2.1365833E+003,-1.1951286E+003, 1.3014608E+000,-1.0277940E+003,-1.4308309E-001,-3.2422542E+001, 0.0000000E+000,-1.4279334E+002,-1.1760339E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7576453E+004
 2.6912399E+002, 2.3553366E+003,-1.3193894E+003, 1.2930579E+000,-1.0344788E+003,-1.4382532E-001, 2.8140975E+000, 0.0000000E+000, 9.4022252E+000, 5.4316981E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7576998E+004
 2.6943665E+002, 2.4151778E+003,-1.3829120E+003, 1.2723777E+000,-1.0384522E+003,-1.4056014E-001,-3.1217334E+000, 0.0000000E+000,-3.7382447E+000,-8.1762461E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7576318E+004
 2.6974103E+002, 2.4627080E+003,-1.4255447E+003, 1.2375734E+000,-1.0389671E+003,-1.3568498E-001,-3.7887483E+000, 0.0000000E+000, 1.2585382E+001,-4.4906691E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7575822E+004
 2.7000891E+002, 2.3959878E+003,-1.3379441E+003, 1.2844049E+000,-1.0357986E+003,-1.3709734E-001, 7.5619885E+000, 0.0000000E+000, 1.1106262E+001, 3.0954357E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7576681E+004
 2.7034372E+002, 2.2962538E+003,-1.2985005E+003, 1.2939432E+000,-1.0323503E+003,-1.4182853E-001,-2.8542727E+000, 0.0000000E+000,-3.1246139E+001,-3.6299143E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7576066E+004
 2.7061160E+002, 2.2645066E+003,-1.2546182E+003, 1.2980432E+000,-1.0306451E+003,-1.4345053E-001, 4.2977282E+000, 0.0000000E+000,-2.5134269E+001,-1.5304353E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7576449E+004
 2.7094641E+002, 2.2699904E+003,-1.2250616E+003, 1.3046557E+000,-1.0321044E+003,-1.4411670E-001, 2.1280291E+001, 0.0000000E+000, 3.6112815E+001, 3.5265212E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7581753E+004
 2.7121429E+002, 2.3087276E+003,-1.2505671E+003, 1.3073918E+000,-1.0351608E+003,-1.4232038E-001, 2.7374210E+001, 0.0000000E+000, 6.4662579E+001, 5.1539002E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7587647E+004
 2.7153027E+002, 2.3727627E+003,-1.2930899E+003, 1.2932163E+000,-1.0356068E+003,-1.4207699E-001, 3.5064079E+001, 0.0000000E+000, 9.5141727E+001, 8.0281158E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7596492E+004
 2.7181799E+002, 2.3890571E+003,-1.2743156E+003, 1.2692523E+000,-1.0311157E+003,-1.4406603E-001, 4.0073050E+001, 0.0000000E+000, 1.1297754E+002, 1.2482394E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7605650E+004
 2.7212872E+002, 2.3359151E+003,-1.2629815E+003, 1.2837034E+000,-1.0267056E+003,-1.4513116E-001, 2.7117272E+001, 0.0000000E+000, 7.6861863E+001, 7.4483841E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7612535E+004
 2.7246420E+002, 2.2112706E+003,-1.1863814E+003, 1.2893984E+000,-1.0225754E+003,-1.4612965E-001, 1.6287606E+001, 0.0000000E+000, 3.4001414E+001, 1.9744750E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7617510E+004
 2.7274271E+002, 2.1197746E+003,-1.1684454E+003, 1.2962853E+000,-1.0182834E+003,-1.4475183E-001,-1.0797420E+001, 0.0000000E+000,-5.7052963E+001,-7.6600066E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7616030E+004
 2.7302817E+002, 2.0803669E+003,-1.2011280E+003, 1.3005653E+000,-1.0156130E+003,-1.4470308E-001,-4.4137010E+001, 0.0000000E+000,-1.7693559E+002,-1.7935525E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7606302E+004
 2.7333453E+002, 2.2504540E+003,-1.2764684E+003, 1.2996686E+000,-1.0158631E+003,-1.4533601E-001,-1.6819381E+001, 0.0000000E+000,-8.4503607E+001,-5.7542573E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7601195E+004
 2.7360336E+002, 2.3318353E+003,-1.3044619E+003, 1.2867422E+000,-1.0194035E+003,-1.4099962E-001, 5.0454227E+000, 0.0000000E+000, 6.3631971E+000, 1.4161045E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7602063E+004
 2.7394299E+002, 2.3020212E+003,-1.2858665E+003, 1.2745874E+000,-1.0244253E+003,-1.3802652E-001,-2.0959783E+000, 0.0000000E+000,-1.2303412E+001,-9.2300716E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7601398E+004
 2.7422498E+002, 2.3279771E+003,-1.2974539E+003, 1.2748495E+000,-1.0279027E+003,-1.3871707E-001, 2.2886648E+000, 0.0000000E+000, 6.6521860E+000, 6.0453515E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7601887E+004
 2.7450693E+002, 2.3605937E+003,-1.3290072E+003, 1.2790942E+000,-1.0292052E+003,-1.3857366E-001, 1.0172510E+000, 0.0000000E+000, 8.4695502E+000, 4.5391351E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7602118E+004
 2.7485938E+002, 2.4043812E+003,-1.3587094E+003, 1.2835232E+000,-1.0271233E+003,-1.4037194E-001, 9.8130207E+000, 0.0000000E+000, 2.4623188E+001, 2.9504670E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7604425E+004
 2.7514136E+002, 2.4136098E+003,-1.3369476E+003, 1.2817717E+000,-1.0239388E+003,-1.4104363E-001, 2.5029681E+001, 0.0000000E+000, 7.8958011E+001, 7.8893937E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7609831E+004
 2.7542331E+002, 2.3607809E+003,-1.3022141E+003, 1.3049836E+000,-1.0229051E+003,-1.4156281E-001, 2.2995604E+001, 0.0000000E+000, 6.8254818E+001, 5.9820802E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7614866E+004
 2.7570529E+002, 2.2811329E+003,-1.2646775E+003, 1.3030195E+000,-1.0219164E+003,-1.4238190E-001, 1.9552499E+001, 0.0000000E+000, 5.8038039E+001, 1.5252169E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7620219E+004
 2.7605774E+002, 2.2768553E+003,-1.2366559E+003, 1.3026038E+000,-1.0192647E+003,-1.4298947E-001, 2.0798561E+001, 0.0000000E+000, 2.9111198E+001, 4.2892920E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7625201E+004
 2.7633969E+002, 2.3566768E+003,-1.2709025E+003, 1.2880639E+000,-1.0158677E+003,-1.4040001E-001, 3.9740778E+001, 0.0000000E+000, 1.2054050E+002, 1.1079502E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7634081E+004
 2.7664633E+002, 2.3704719E+003,-1.2789700E+003, 1.2811534E+000,-1.0117308E+003,-1.4366748E-001, 4.0905384E+001, 0.0000000E+000, 1.1267473E+002, 1.2181402E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7643935E+004
 2.7695294E+002, 2.3463871E+003,-1.2660627E+003, 1.2741794E+000,-1.0103640E+003,-1.4047954E-001, 3.2464990E+001, 0.0000000E+000, 1.0057457E+002, 1.0355905E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7651993E+004
 2.7722278E+002, 2.2983821E+003,-1.2729121E+003, 1.2819768E+000,-1.0123836E+003,-1.4290412E-001, 1.3600978E+001, 0.0000000E+000, 6.1045962E+001, 2.7826493E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7656000E+004
 2.7757355E+002, 2.2249347E+003,-1.2663591E+003, 1.3008495E+000,-1.0140842E+003,-1.4347275E-001,-1.3069478E+001, 0.0000000E+000,-5.3575345E+001,-6.7420708E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7652871E+004
 2.7787036E+002, 2.1493815E+003,-1.2381267E+003, 1.3027284E+000,-1.0149500E+003,-1.4534334E-001,-3.0633928E+001, 0.0000000E+000,-1.2523875E+002,-1.3317173E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7646066E+004
 2.7814389E+002, 2.1915087E+003,-1.2465700E+003, 1.3098352E+000,-1.0170247E+003,-1.4477557E-001,-2.4783709E+001, 0.0000000E+000,-1.1716055E+002,-9.5704596E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7639845E+004
 2.7840039E+002, 2.2439775E+003,-1.2780592E+003, 1.2844668E+000,-1.0202683E+003,-1.4301189E-001,-1.2794461E+001, 0.0000000E+000,-5.3649198E+001,-6.6003045E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7637534E+004
 2.7872849E+002, 2.3631747E+003,-1.3176499E+003, 1.2731054E+000,-1.0264817E+003,-1.4036488E-001, 6.2514884E+000, 0.0000000E+000, 7.7626292E+000, 2.6427385E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7638202E+004
 2.7903259E+002, 2.4348478E+003,-1.3379272E+003, 1.2816744E+000,-1.0332447E+003,-1.4009107E-001, 2.7035823E+001, 0.0000000E+000, 8.3815693E+001, 9.1853384E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7644229E+004
 2.7933670E+002, 2.4478076E+003,-1.3378515E+003, 1.2763294E+000,-1.0357181E+003,-1.4197331E-001, 4.4490700E+001, 0.0000000E+000, 1.5735239E+002, 1.1986310E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7655963E+004
 2.7964081E+002, 2.3591465E+003,-1.3094777E+003, 1.2805032E+000,-1.0295678E+003,-1.4377256E-001, 1.9420367E+001, 0.0000000E+000, 2.5927760E+001, 4.0658118E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7660264E+004
 2.7995099E+002, 2.2748589E+003,-1.2527550E+003, 1.2862179E+000,-1.0231351E+003,-1.4284956E-001, 1.0304015E+001, 0.0000000E+000, 7.7353624E+000, 1.0416211E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7662957E+004
 2.8021863E+002, 2.2705739E+003,-1.2483397E+003, 1.2775895E+000,-1.0225695E+003,-1.4265587E-001, 5.0286188E+000, 0.0000000E+000, 4.1559690E+000, 5.8282610E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7664130E+004
 2.8054620E+002, 2.2681339E+003,-1.2783371E+003, 1.2929806E+000,-1.0246708E+003,-1.4212437E-001,-5.1349405E+000, 0.0000000E+000,-3.3428100E+001,-3.8858058E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7662690E+004
 2.8084610E+002, 2.3005314E+003,-1.2747928E+003, 1.2958825E+000,-1.0266686E+003,-1.4342203E-001, 1.0641121E+001, 0.0000000E+000, 1.3337575E+001, 1.0863664E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7665202E+004
 2.8114597E+002, 2.2690210E+003,-1.2520922E+003, 1.2844377E+000,-1.0266694E+003,-1.4415622E-001, 6.7489395E+000, 0.0000000E+000,-1.5346324E+000,-1.8512535E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7666886E+004
 2.8147043E+002, 2.2289417E+003,-1.2361879E+003, 1.2760772E+000,-1.0256635E+003,-1.4393111E-001,-1.9719415E+000, 0.0000000E+000,-2.4177446E+001,-3.3749474E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7666871E+004
 2.8176071E+002, 2.2108403E+003,-1.2339431E+003, 1.2755445E+000,-1.0242339E+003,-1.4308065E-001,-1.0094496E+001, 0.0000000E+000,-5.8527122E+001,-5.6298819E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7664574E+004
 2.8205099E+002, 2.2373236E+003,-1.2640803E+003, 1.2751487E+000,-1.0234120E+003,-1.4230591E-001,-1.3082070E+001, 0.0000000E+000,-6.5883876E+001,-6.2117861E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7661516E+004
 2.8234128E+002, 2.2814657E+003,-1.2762317E+003, 1.2792050E+000,-1.0245531E+003,-1.4297705E-001,-3.8913043E+000, 0.0000000E+000,-3.2919960E+001,-2.2074100E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7660196E+004
 2.8263156E+002, 2.3768598E+003,-1.3042495E+003, 1.2715476E+000,-1.0276187E+003,-1.3987642E-001, 1.8504103E+001, 0.0000000E+000, 4.6648337E+001, 6.4627411E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7663744E+004
 2.8292184E+002, 2.4600535E+003,-1.3380940E+003, 1.2612748E+000,-1.0308004E+003,-1.3931832E-001, 3.6271806E+001, 0.0000000E+000, 1.2876661E+002, 1.2855280E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7672059E+004
 2.8324997E+002, 2.4198180E+003,-1.3766354E+003, 1.2668976E+000,-1.0314602E+003,-1.3924306E-001, 1.0599806E+001, 0.0000000E+000, 5.3028752E+001, 2.3449814E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7675971E+004
 2.8350549E+002, 2.3030206E+003,-1.3195078E+003, 1.2869485E+000,-1.0294991E+003,-1.4010306E-001,-1.2173609E+001, 0.0000000E+000,-4.8957702E+001,-5.7012958E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7673702E+004
 2.8383133E+002, 2.2065653E+003,-1.2541374E+003, 1.2913494E+000,-1.0270856E+003,-1.4236762E-001,-1.8900941E+001, 0.0000000E+000,-8.5294827E+001,-9.2409607E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7668920E+004
 2.8411243E+002, 2.1634853E+003,-1.2305573E+003, 1.2837548E+000,-1.0232581E+003,-1.4294846E-001,-2.1427597E+001, 0.0000000E+000,-1.0753806E+002,-1.1061684E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7664145E+004
 2.8446381E+002, 2.2246571E+003,-1.2424121E+003, 1.2790997E+000,-1.0202053E+003,-1.4293951E-001,-8.6486792E+000, 0.0000000E+000,-7.2067291E+001,-4.5472811E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7660614E+004
 2.8474490E+002, 2.3722670E+003,-1.2737618E+003, 1.2737387E+000,-1.0189982E+003,-1.4228294E-001, 3.1962505E+001, 0.0000000E+000, 9.6006754E+001, 1.1260093E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7667189E+004
 2.8504434E+002, 2.3970193E+003,-1.3331074E+003, 1.2666503E+000,-1.0180030E+003,-1.4268652E-001, 2.3837918E+001, 0.0000000E+000, 7.5502066E+001, 7.0870736E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7673142E+004
 2.8530789E+002, 2.3474112E+003,-1.2942507E+003, 1.2611022E+000,-1.0173380E+003,-1.4049538E-001, 1.6376261E+001, 0.0000000E+000, 4.9569684E+001, 5.3319495E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7676536E+004
 2.8563730E+002, 2.3201456E+003,-1.2667584E+003, 1.2719094E+000,-1.0178546E+003,-1.4024323E-001, 1.9522909E+001, 0.0000000E+000, 6.3533616E+001, 5.6187179E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7681997E+004
 2.8590082E+002, 2.2479021E+003,-1.2570481E+003, 1.2872020E+000,-1.0193832E+003,-1.4312807E-001,-7.4852483E-001, 0.0000000E+000,-9.6981109E+000,-2.8133647E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7682437E+004
 2.8623022E+002, 2.2180423E+003,-1.2424790E+003, 1.2920354E+000,-1.0207025E+003,-1.4232604E-001,-9.5446031E+000, 0.0000000E+000,-4.9717669E+001,-5.3534060E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7680049E+004
 2.8655963E+002, 2.2606972E+003,-1.2779864E+003, 1.2958552E+000,-1.0242224E+003,-1.4176369E-001,-8.2513597E+000, 0.0000000E+000,-3.9851458E+001,-4.8608868E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7677972E+004
 2.8682318E+002, 2.2594144E+003,-1.2711230E+003, 1.2898622E+000,-1.0277276E+003,-1.4255697E-001,-7.3463334E+000, 0.0000000E+000,-5.4472523E+001,-4.5635143E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7675998E+004
 2.8714545E+002, 2.3187391E+003,-1.2843621E+003, 1.2768006E+000,-1.0311179E+003,-1.3974288E-001, 7.8079638E+000, 0.0000000E+000, 9.7009577E+000, 1.2204082E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7677726E+004
 2.8743921E+002, 2.3282300E+003,-1.3057457E+003, 1.2738995E+000,-1.0331688E+003,-1.4052001E-001, 2.3069439E+000, 0.0000000E+000, 6.2887643E+000,-7.2441272E+000, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7678860E+004
 2.8773300E+002, 2.3098309E+003,-1.3213785E+003, 1.2713986E+000,-1.0330210E+003,-1.3950402E-001,-1.4556796E+001, 0.0000000E+000,-6.2709551E+001,-5.7993415E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7675301E+004
 2.8802676E+002, 2.2892903E+003,-1.3065824E+003, 1.2817969E+000,-1.0320015E+003,-1.4245609E-001,-1.3730882E+001, 0.0000000E+000,-6.3543750E+001,-6.1885237E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7672034E+004
 2.8835107E+002, 2.2816109E+003,-1.2821646E+003, 1.2812154E+000,-1.0287191E+003,-1.4469266E-001,-4.9933308E+000, 0.0000000E+000,-2.8722300E+001,-3.3129650E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7670874E+004
 2.8863547E+002, 2.2692574E+003,-1.2811069E+003, 1.2797225E+000,-1.0252048E+003,-1.4554160E-001,-6.0415213E+000, 0.0000000E+000,-4.6802956E+001,-4.1961577E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7669255E+004
 2.8891983E+002, 2.2840255E+003,-1.2363684E+003, 1.2817344E+000,-1.0247754E+003,-1.4472234E-001, 1.7077744E+001, 0.0000000E+000, 2.2350841E+001, 4.1096477E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7672379E+004
 2.8920419E+002, 2.3468476E+003,-1.2229754E+003, 1.2797144E+000,-1.0280006E+003,-1.4341337E-001, 4.1974350E+001, 0.0000000E+000, 1.1405135E+002, 1.3898224E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7681070E+004
 2.8955966E+002, 2.4408927E+003,-1.2906997E+003, 1.2684456E+000,-1.0317587E+003,-1.4319952E-001, 5.1528238E+001, 0.0000000E+000, 1.7949095E+002, 1.7108780E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7696306E+004
 2.8984933E+002, 2.4147417E+003,-1.3547371E+003, 1.2723284E+000,-1.0328252E+003,-1.4324169E-001, 1.3715125E+001, 0.0000000E+000, 6.4931463E+001, 4.2023648E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7700577E+004
 2.9012354E+002, 2.2895949E+003,-1.3122320E+003, 1.2769417E+000,-1.0324113E+003,-1.4417841E-001,-2.0766268E+001, 0.0000000E+000,-6.8865451E+001,-7.4681927E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7696426E+004
 2.9046240E+002, 2.1822176E+003,-1.2639354E+003, 1.2897281E+000,-1.0313008E+003,-1.4471120E-001,-3.8184912E+001, 0.0000000E+000,-1.4476201E+002,-1.5005850E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7686236E+004
 2.9074863E+002, 2.1827566E+003,-1.2461310E+003, 1.3032630E+000,-1.0293012E+003,-1.4231611E-001,-2.5707282E+001, 0.0000000E+000,-1.2119011E+002,-1.1722188E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7679799E+004
 2.9102768E+002, 2.1670974E+003,-1.2339118E+003, 1.3106936E+000,-1.0297075E+003,-1.3865574E-001,-2.2867969E+001, 0.0000000E+000,-1.0509242E+002,-1.1821783E+002, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7674660E+004
 2.9134955E+002, 2.2344366E+003,-1.2227408E+003, 1.2780038E+000,-1.0308755E+003,-1.3884472E-001, 2.1685847E+000, 0.0000000E+000,-3.6949924E+001,-1.5871871E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7674234E+004
 2.9165015E+002, 2.3767471E+003,-1.2998332E+003, 1.2647490E+000,-1.0319803E+003,-1.4369986E-001, 2.7127283E+001, 0.0000000E+000, 7.3251927E+001, 7.3181906E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7680745E+004
 2.9194229E+002, 2.2964803E+003,-1.2957443E+003, 1.2727133E+000,-1.0300421E+003,-1.4394963E-001, 1.9860124E+000, 0.0000000E+000, 6.4014281E-001,-2.6191341E+001, 3.4279294E+001, 4.9913135E-002, 0.0000000E+000, 3.7682379E+004
